collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;status;source;comment
courier;cou_136;DALIANGYI Henan (大梁驿);http://linkedplaces.org/places/cou_136;DALIANGYI Henan (大梁驿);114.34333;34.785477;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44316","names":["DALIANGYI Henan (大梁驿)"]}];;N;MDYZK;DALIANG
courier;cou_162;JINTAIYI Hebei (金台驿);http://linkedplaces.org/places/cou_162;JINTAIYI Hebei (金台驿);115.50209;38.855701;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44743","names":["JINTAIYI Hebei (金台驿)"]}];;N;MDYZK;QINGYUAN
courier;cou_163;BAIGOU Hebei (白沟驿);http://linkedplaces.org/places/cou_163;BAIGOU Hebei (白沟驿);115.657387;39.019436;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44750","names":["BAIGOU Hebei (白沟驿)"]}];;Y;MDYZK;
courier;cou_172;FENSHUI Hebei (汾水驿);http://linkedplaces.org/places/cou_172;FENSHUI Hebei (汾水驿);115.987564;39.245949;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44755","names":["FENSHUI Hebei (汾水驿)"]}];;N;MDYZK;FENSHUI
courier;cou_158;DICHENG Hebei (翟城驿);http://linkedplaces.org/places/cou_158;DICHENG Hebei (翟城驿);115.133423;38.705265;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44766","names":["DICHENG Hebei (翟城驿)"]}];;Y;MDYZK;
courier;cou_175;GUIYI Hebei (归义驿);http://linkedplaces.org/places/cou_175;GUIYI Hebei (归义驿);116.092705;38.97588;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44775","names":["GUIYI Hebei (归义驿)"]}];;N;MDYZK;
courier;cou_141;CONGTAI Hebei (从台驿);http://linkedplaces.org/places/cou_141;CONGTAI Hebei (从台驿);114.472038;36.593475;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44847","names":["CONGTAI Hebei (从台驿)"]}];;Y;MDYZK;
courier;cou_177;LECHENG Hebei (乐城驿);http://linkedplaces.org/places/cou_177;LECHENG Hebei (乐城驿);116.114899;38.190697;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44861","names":["LECHENG Hebei (乐城驿)"]}];;Y;MDYZK;
courier;cou_179;FUCHENG Hebei (阜城驿);http://linkedplaces.org/places/cou_179;FUCHENG Hebei (阜城驿);116.144707;37.868179;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44865","names":["FUCHENG Hebei (阜城驿)"]}];;Y;MDYZK;
courier;cou_174;ZHENGCHEN Hebei (郑城驿);http://linkedplaces.org/places/cou_174;ZHENGCHEN Hebei (郑城驿);116.090485;38.707668;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44868","names":["ZHENGCHEN Hebei (郑城驿)"]}];;Y;MDYZK;
courier;cou_185;FUZHUANG Hebei (富庄驿);http://linkedplaces.org/places/cou_185;FUZHUANG Hebei (富庄驿);116.285118;38.017044;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44874","names":["FUZHUANG Hebei (富庄驿)"]}];;Y;MDYZK;
courier;cou_142;LONGGANG Hebei (龙冈驿);http://linkedplaces.org/places/cou_142;LONGGANG Hebei (龙冈驿);114.494263;37.066357;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44893","names":["LONGGANG Hebei (龙冈驿)"]}];;Y;MDYZK;
courier;cou_164;LAISHUI Hebei (涞水);http://linkedplaces.org/places/cou_164;LAISHUI Hebei (涞水);115.707802;39.391743;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44943","names":["LAISHUI Hebei (涞水)"]}];;B;PA_1903;
courier;cou_146;HUAISHUI Hebei (槐水驿);http://linkedplaces.org/places/cou_146;HUAISHUI Hebei (槐水驿);114.68058;37.49469;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44951","names":["HUAISHUI Hebei (槐水驿)"]}];;Y;MDYZK;
courier;cou_144;HENGSHANYI Hebei (恒山驿);http://linkedplaces.org/places/cou_144;HENGSHANYI Hebei (恒山驿);114.563644;38.14011;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44967","names":["HENGSHANYI Hebei (恒山驿)"]}];;L;MDYZK;
courier;cou_134;ZHENNING Hebei (镇宁驿);http://linkedplaces.org/places/cou_134;ZHENNING Hebei (镇宁驿);114.307724;38.083111;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44972","names":["ZHENNING Hebei (镇宁驿)"]}];;Y;MDYZK;
courier;cou_126;XINGSHAN Hebei (陉山驿);http://linkedplaces.org/places/cou_126;XINGSHAN Hebei (陉山驿);114.017784;38.006161;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44975","names":["XINGSHAN Hebei (陉山驿)"]}];;Y;MDYZK;
courier;cou_145;GUANCHENG Hebei (关城驿);http://linkedplaces.org/places/cou_145;GUANCHENG Hebei (关城驿);114.652695;37.88578;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_44981","names":["GUANCHENG Hebei (关城驿)"]}];;N;MDYZK;
courier;cou_304;YONGCHANG Guangxi (永淐);http://linkedplaces.org/places/cou_304;YONGCHANG Guangxi (永淐);108.914207;22.804642;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_450","names":["YONGCHANG Guangxi (永淐)"]}];;N;PA_1903;
courier;cou_152;FUCHENG Hebei (伏城驿);http://linkedplaces.org/places/cou_152;FUCHENG Hebei (伏城驿);114.834183;38.036713;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_45007","names":["FUCHENG Hebei (伏城驿)"]}];;Y;MDYZK;
courier;cou_151;XILE Hebei (西乐驿);http://linkedplaces.org/places/cou_151;XILE Hebei (西乐驿);114.787605;38.395042;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_45008","names":["XILE Hebei (西乐驿)"]}];;N;MDYZK;
courier;cou_328;BOBAI Guangxi (博白);http://linkedplaces.org/places/cou_328;BOBAI Guangxi (博白);109.971413;22.275869;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_452","names":["BOBAI Guangxi (博白)"]}];;B;PA_1903;
courier;cou_181;CHISHAN Shandong (茌山驿);http://linkedplaces.org/places/cou_181;CHISHAN Shandong (茌山驿);116.250229;36.586617;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_45336","names":["CHISHAN Shandong (茌山驿)"]}];;Y;MDYZK;
courier;cou_330;BEILIU Guangxi (北流);http://linkedplaces.org/places/cou_330;BEILIU Guangxi (北流);110.347519;22.714184;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_454","names":["BEILIU Guangxi (北流)"]}];;Y;MDYZK;
courier;cou_265;DONGCHUAN Yunnan (东川);http://linkedplaces.org/places/cou_265;DONGCHUAN Yunnan (东川);103.29464;26.420563;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_45452","names":["DONGCHUAN Yunnan (东川)"]}];;L;PA_1903;
courier;cou_331;RONGXIAN Guangxi (容县);http://linkedplaces.org/places/cou_331;RONGXIAN Guangxi (容县);110.551033;22.863588;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_456","names":["RONGXIAN Guangxi (容县)"]}];;Y;MDYZK;
courier;cou_253;MENGZI Yunnan (蒙自);http://linkedplaces.org/places/cou_253;MENGZI Yunnan (蒙自);103.39257;23.369949;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_45607","names":["MENGZI Yunnan (蒙自)"]}];;B;PA_1903;
courier;cou_85;YANCHENG Hubei (鄢城驿);http://linkedplaces.org/places/cou_85;YANCHENG Hubei (鄢城驿);112.260132;31.710701;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_45678","names":["YANCHENG Hubei (鄢城驿)"]}];;Y;MDYZK;
courier;cou_83;JINGSHANYI Hubei (荆山驿);http://linkedplaces.org/places/cou_83;JINGSHANYI Hubei (荆山驿);112.198418;31.028728;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_45770","names":["JINGSHANYI Hubei (荆山驿)"]}];;Y;MDYZK;JINGMENZHOU
courier;cou_306;HENGZHOU Guangxi (横州);http://linkedplaces.org/places/cou_306;HENGZHOU Guangxi (横州);109.267044;22.692957;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_459","names":["HENGZHOU Guangxi (横州)"]}];;Y;MDYZK;
courier;cou_851;BIJIEYI Guizhou (毕节驿);http://linkedplaces.org/places/cou_851;BIJIEYI Guizhou (毕节驿);105.284004;27.308081;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_466","names":["BIJIEYI Guizhou (毕节驿)"]}];;N;MDYZK;
courier;cou_855;ZAICHENGYI Guizhou (在城驿);http://linkedplaces.org/places/cou_855;ZAICHENGYI Guizhou (在城驿);104.289833;26.860271;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_482","names":["ZAICHENGYI Guizhou (在城驿)"]}];;L;MDYZK;
courier;cou_341;LIBO Guizhou (荔波);http://linkedplaces.org/places/cou_341;LIBO Guizhou (荔波);107.878403;25.41436;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_515","names":["LIBO Guizhou (荔波)"]}];;B;PA_1903;
courier;cou_545;JIYUAN Henan (济源);http://linkedplaces.org/places/cou_545;JIYUAN Henan (济源);112.582672;35.092438;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_529","names":["JIYUAN Henan (济源)"]}];;B;PA_1903;
courier;cou_547;WU’ANYI Henan (武安驿);http://linkedplaces.org/places/cou_547;WU’ANYI Henan (武安驿);113.434837;35.231197;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_530","names":["WU’ANYI Henan (武安驿)"]}];;N;MDYZK;
courier;cou_546;CHONGNINGYI Henan (崇宁驿);http://linkedplaces.org/places/cou_546;CHONGNINGYI Henan (崇宁驿);113.660217;35.268127;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_532","names":["CHONGNINGYI Henan (崇宁驿)"]}];;N;MDYZK;
courier;cou_565;TAOLINYI Henan (桃林驿);http://linkedplaces.org/places/cou_565;TAOLINYI Henan (桃林驿);110.94149;34.684616;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_544","names":["TAOLINYI Henan (桃林驿)"]}];;N;MDYZK;
courier;cou_567;LICHENGYI Henan (蠡城驿);http://linkedplaces.org/places/cou_567;LICHENGYI Henan (蠡城驿);111.766312;34.765198;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_547","names":["LICHENGYI Henan (蠡城驿)"]}];;N;MDYZK;
courier;cou_540;SHOUYANGYI Henan (首阳驿);http://linkedplaces.org/places/cou_540;SHOUYANGYI Henan (首阳驿);112.813207;34.714908;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_549","names":["SHOUYANGYI Henan (首阳驿)"]}];;N;MDYZK;
courier;cou_568;HANGUANYI Henan (函关驿);http://linkedplaces.org/places/cou_568;HANGUANYI Henan (函关驿);112.144302;34.733059;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_553","names":["HANGUANYI Henan (函关驿)"]}];;N;MDYZK;
courier;cou_543;HEYANGYI Henan (河阳驿);http://linkedplaces.org/places/cou_543;HEYANGYI Henan (河阳驿);112.782799;34.903179;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_554","names":["HEYANGYI Henan (河阳驿)"]}];;N;MDYZK;
courier;cou_542;MENGJIN Henan (孟津);http://linkedplaces.org/places/cou_542;MENGJIN Henan (孟津);112.636742;34.813835;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_555","names":["MENGJIN Henan (孟津)"]}];;B;PA_1903;
courier;cou_583;WEICHUANYI Henan (洧川驿);http://linkedplaces.org/places/cou_583;WEICHUANYI Henan (洧川驿);113.980119;34.288289;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_561","names":["WEICHUANYI Henan (洧川驿)"]}];;Y;MDYZK;
courier;cou_539;GONGXIAN Henan (洛口驿);http://linkedplaces.org/places/cou_539;GONGXIAN Henan (洛口驿);113.019588;34.778924;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_564","names":["GONGXIAN Henan (洛口驿)"]}];;N;MDYZK;
courier;cou_580;YINGYANG Henan (荥阳);http://linkedplaces.org/places/cou_580;YINGYANG Henan (荥阳);113.347397;34.783108;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_565","names":["YINGYANG Henan (荥阳)"]}];;Y;MDYZK;
courier;cou_579;SUNINGYI Henan (索亭驿);http://linkedplaces.org/places/cou_579;SUNINGYI Henan (索亭驿);113.534416;34.874363;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_566","names":["SUNINGYI Henan (索亭驿)"]}];;N;MDYZK;
courier;cou_581;PUTIANYI Henan (圃田驿);http://linkedplaces.org/places/cou_581;PUTIANYI Henan (圃田驿);114.026253;34.732094;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_570","names":["PUTIANYI Henan (圃田驿)"]}];;N;MDYZK;
courier;cou_593;SHENCHENGYI Henan (莘城驿);http://linkedplaces.org/places/cou_593;SHENCHENGYI Henan (莘城驿);114.524528;34.673195;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_573","names":["SHENCHENGYI Henan (莘城驿)"]}];;N;MDYZK;
courier;cou_582;WEISHIYI Henan (尉氏驿);http://linkedplaces.org/places/cou_582;WEISHIYI Henan (尉氏驿);114.180771;34.413452;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_576","names":["WEISHIYI Henan (尉氏驿)"]}];;Y;MDYZK;
courier;cou_595;YONGQIUYI Henan (雍丘驿);http://linkedplaces.org/places/cou_595;YONGQIUYI Henan (雍丘驿);114.774483;34.553513;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_580","names":["YONGQIUYI Henan (雍丘驿)"]}];;Y;MDYZK;
courier;cou_598;SHANGQIUYI Henan (商丘驿);http://linkedplaces.org/places/cou_598;SHANGQIUYI Henan (商丘驿);115.607452;34.385052;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_581","names":["SHANGQIUYI Henan (商丘驿)"]}];;Y;MDYZK;
courier;cou_597;NINGCHENGYI Henan (宁城驿);http://linkedplaces.org/places/cou_597;NINGCHENGYI Henan (宁城驿);115.315368;34.445976;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_582","names":["NINGCHENGYI Henan (宁城驿)"]}];;Y;MDYZK;
courier;cou_112;XINCHENG Henan (新城驿);http://linkedplaces.org/places/cou_112;XINCHENG Henan (新城驿);113.472366;33.853691;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_594","names":["XINCHENG Henan (新城驿)"]}];;Y;MDYZK;
courier;cou_589;SUIPING Henan (遂平);http://linkedplaces.org/places/cou_589;SUIPING Henan (遂平);113.989113;33.147839;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_597","names":["SUIPING Henan (遂平)"]}];;B;PA_1903;
courier;cou_585;RUYANGYI Henan (汝阳驿);http://linkedplaces.org/places/cou_585;RUYANGYI Henan (汝阳驿);114.344249;33.004816;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_600","names":["RUYANGYI Henan (汝阳驿)"]}];;Y;MDYZK;
courier;cou_125;XIPING Henan (西平驿);http://linkedplaces.org/places/cou_125;XIPING Henan (西平驿);114.015533;33.389057;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_602","names":["XIPING Henan (西平驿)"]}];;Y;MDYZK;
courier;cou_601;TAIQIUYI Henan (太丘驿);http://linkedplaces.org/places/cou_601;TAIQIUYI Henan (太丘驿);116.363998;33.939457;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_607","names":["TAIQIUYI Henan (太丘驿)"]}];;Y;MDYZK;
courier;cou_512;FEIXIANG Hebei (肥乡);http://linkedplaces.org/places/cou_512;FEIXIANG Hebei (肥乡);114.803101;36.552029;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_61","names":["FEIXIANG Hebei (肥乡)"]}];;Y;MDYZK;
courier;cou_586;ZHENYANG Henan (真阳县);http://linkedplaces.org/places/cou_586;ZHENYANG Henan (真阳县);114.38121;32.609119;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_614","names":["ZHENYANG Henan (真阳县)"]}];;Y;MDYZK;
courier;cou_590;QUESHAN Henan (确山);http://linkedplaces.org/places/cou_590;QUESHAN Henan (确山);114.016779;32.810902;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_619","names":["QUESHAN Henan (确山)"]}];;B;PA_1903;
courier;cou_587;LUOSHAN Henan (罗山);http://linkedplaces.org/places/cou_587;LUOSHAN Henan (罗山);114.52224;32.202374;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_620","names":["LUOSHAN Henan (罗山)"]}];;Y;MDYZK;
courier;cou_584;SHANGCAIYI Henan (上蔡驿);http://linkedplaces.org/places/cou_584;SHANGCAIYI Henan (上蔡驿);114.259353;33.267239;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_622","names":["SHANGCAIYI Henan (上蔡驿)"]}];;Y;MDYZK;
courier;cou_703;JUNYANGYI Hubei (均阳驿);http://linkedplaces.org/places/cou_703;JUNYANGYI Hubei (均阳驿);111.16557;32.668153;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_629","names":["JUNYANGYI Hubei (均阳驿)"]}];;Y;MDYZK;
courier;cou_511;GUANGPING Hebei (广平);http://linkedplaces.org/places/cou_511;GUANGPING Hebei (广平);114.934162;36.477511;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_63","names":["GUANGPING Hebei (广平)"]}];;B;PA_1903;
courier;cou_702;GUCHENG Hubei (谷城);http://linkedplaces.org/places/cou_702;GUCHENG Hubei (谷城);111.645805;32.26936;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_631","names":["GUCHENG Hubei (谷城)"]}];;Y;MDYZK;
courier;cou_677;ZAOYANG Hubei (枣阳县);http://linkedplaces.org/places/cou_677;ZAOYANG Hubei (枣阳县);112.756599;32.132023;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_632","names":["ZAOYANG Hubei (枣阳县)"]}];;Y;MDYZK;
courier;cou_771;JIANPINGYI Hubei (建平驿);http://linkedplaces.org/places/cou_771;JIANPINGYI Hubei (建平驿);110.69416;30.999617;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_634","names":["JIANPINGYI Hubei (建平驿)"]}];;Y;MDYZK;
courier;cou_772;BASHANYI Hubei (巴山驿);http://linkedplaces.org/places/cou_772;BASHANYI Hubei (巴山驿);110.404533;31.030022;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_636","names":["BASHANYI Hubei (巴山驿)"]}];;N;MDYZK;
courier;cou_678;SUIZHOU Hubei (随州);http://linkedplaces.org/places/cou_678;SUIZHOU Hubei (随州);113.36982;31.715105;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_643","names":["SUIZHOU Hubei (随州)"]}];;Y;MDYZK;
courier;cou_667;MACHENG Hubei (麻城);http://linkedplaces.org/places/cou_667;MACHENG Hubei (麻城);115.030968;31.180918;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_647","names":["MACHENG Hubei (麻城)"]}];;B;PA_1903;
courier;cou_768;LIUDIANYI Hubei (流店驿);http://linkedplaces.org/places/cou_768;LIUDIANYI Hubei (流店驿);111.501;30.296;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_656","names":["LIUDIANYI Hubei (流店驿)"]}];;Y;MDYZK;
courier;cou_681;CHENGBEIYI Hubei (城北驿);http://linkedplaces.org/places/cou_681;CHENGBEIYI Hubei (城北驿);113.569679;30.946003;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_661","names":["CHENGBEIYI Hubei (城北驿)"]}];;Y;MDYZK;
courier;cou_769;FENGXIYI Hubei (凤栖驿);http://linkedplaces.org/places/cou_769;FENGXIYI Hubei (凤栖驿);111.287125;30.704227;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_663","names":["FENGXIYI Hubei (凤栖驿)"]}];;Y;MDYZK;
courier;cou_532;LUANPING Hebei (滦平);http://linkedplaces.org/places/cou_532;LUANPING Hebei (滦平);117.730652;40.949322;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_67","names":["LUANPING Hebei (滦平)"]}];;N;PA_1903;
courier;cou_708;SHISHOUYI Hubei (石首驿);http://linkedplaces.org/places/cou_708;SHISHOUYI Hubei (石首驿);112.406464;29.72431;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_679","names":["SHISHOUYI Hubei (石首驿)"]}];;Y;MDYZK;
courier;cou_707;JIANLI Hubei (监利);http://linkedplaces.org/places/cou_707;JIANLI Hubei (监利);112.900253;29.815758;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_680","names":["JIANLI Hubei (监利)"]}];;Y;MDYZK;
courier;cou_737;YUNYANGYI Shaanxi (云阳驿);http://linkedplaces.org/places/cou_737;YUNYANGYI Shaanxi (云阳驿);109.113106;35.397278;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_70232","names":["YUNYANGYI Shaanxi (云阳驿)"]}];;Y;MDYZK;
courier;cou_738;FUZHOUYI Shaanxi (富州驿);http://linkedplaces.org/places/cou_738;FUZHOUYI Shaanxi (富州驿);109.367164;35.995628;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_70233","names":["FUZHOUYI Shaanxi (富州驿)"]}];;B;PA_1903;
courier;cou_739;FU'ANYI Shaanxi (抚安驿);http://linkedplaces.org/places/cou_739;FU'ANYI Shaanxi (抚安驿);109.344574;36.278625;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_70238","names":["FU'ANYI Shaanxi (抚安驿)"]}];;N;MDYZK;
courier;cou_745;QINGYANGYI Shaanxi (青阳驿);http://linkedplaces.org/places/cou_745;QINGYANGYI Shaanxi (青阳驿);110.2539;37.4997;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_70269","names":["QINGYANGYI Shaanxi (青阳驿)"]}];;N;MDYZK;
courier;cou_743;QINGJIANYI Shaanxi (青涧);http://linkedplaces.org/places/cou_743;QINGJIANYI Shaanxi (青涧);110.125702;37.096619;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_70272","names":["QINGJIANYI Shaanxi (青涧)"]}];;N;MDYZK;
courier;cou_740;JINMINGYI Shaanxi (金明驿);http://linkedplaces.org/places/cou_740;JINMINGYI Shaanxi (金明驿);109.46991;36.591808;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_70361","names":["JINMINGYI Shaanxi (金明驿)"]}];;Y;MDYZK;
courier;cou_758;LINGZHOUSUO Ningxia (灵州所);http://linkedplaces.org/places/cou_758;LINGZHOUSUO Ningxia (灵州所);106.32814;38.088886;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_70564","names":["LINGZHOUSUO Ningxia (灵州所)"]}];;N;MDYZK;
courier;cou_800;JIEZHOU Gansu (阶州);http://linkedplaces.org/places/cou_800;JIEZHOU Gansu (阶州);104.913358;33.39463;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_70915","names":["JIEZHOU Gansu (阶州)"]}];;Y;MDYZK;
courier;cou_522;LONGMEN Hebei (龙门);http://linkedplaces.org/places/cou_522;LONGMEN Hebei (龙门);115.572678;40.779194;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_71","names":["LONGMEN Hebei (龙门)"]}];;Y;MDYZK;
courier;cou_367;LILING Hunan (醴陵);http://linkedplaces.org/places/cou_367;LILING Hunan (醴陵);113.494102;27.668518;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_720","names":["LILING Hunan (醴陵)"]}];;B;PA_1903;
courier;cou_1009;TONGDAO Hunan (通道);http://linkedplaces.org/places/cou_1009;TONGDAO Hunan (通道);109.625748;26.31941;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_722","names":["TONGDAO Hunan (通道)"]}];;L;MDYZK;
courier;cou_676;QINGHUAYI Hunan (清化驿);http://linkedplaces.org/places/cou_676;QINGHUAYI Hunan (清化驿);111.652145;29.447851;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_750","names":["QINGHUAYI Hunan (清化驿)"]}];;Y;MDYZK;
courier;cou_524;DUSHIKOU Hebei (独石堡);http://linkedplaces.org/places/cou_524;DUSHIKOU Hebei (独石堡);115.711235;41.313564;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_76","names":["DUSHIKOU Hebei (独石堡)"]}];;Y;MDYZK;
