collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;variants_obj;variants
owtrad;owt_3631;Xin'an (2);http://linkedplaces.org/owtrad/places/owt_3631;Xin'an (2);118.345;34.3758;;;[{"id" : 14273, "variant" : "Hsin-an-chen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14275, "variant" : "Hsin-i-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14276, "variant" : "Xin'an (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14277, "variant" : "Xin'anzhen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14272, "variant" : "Hsin-an (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14278, "variant" : "Xinyi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14274, "variant" : "Hsin-i", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Hsin-an (2)",Hsin-an-chen,Hsin-i,Hsin-i-hsien,"Xin'an (2)",Xin'anzhen,Xinyi}
owtrad;owt_345;Lorch;http://linkedplaces.org/owtrad/places/owt_345;Lorch;14.466667;48.216667;[{"uri":"http://api.geonames.org/getJSON?geonameId=2772262&username=kgeographer&style=full","names":["Lorch"]}];;[{"id" : 1931, "variant" : "Lorch", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Lorch}
owtrad;owt_365;Somport, Puerto de;http://linkedplaces.org/owtrad/places/owt_365;Somport, Puerto de;-0.516667;42.799999;;;[{"id" : 1985, "variant" : "Urdos; Port d'", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1985, "variant" : "Urdos
owtrad;owt_3664;Laojie (2);http://linkedplaces.org/owtrad/places/owt_3664;Laojie (2);99.6;25.4;;;[{"id" : 14511, "variant" : "Ch'u-tung", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14516, "variant" : "Yung-p'ing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14517, "variant" : "Yung-p'ing-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14515, "variant" : "Yongping (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14510, "variant" : "Ch'u-t'ung-chieh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14512, "variant" : "Chiu-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14513, "variant" : "Kuting", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14514, "variant" : "Laojie (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ch'u-t'ung-chieh,Ch'u-tung,Chiu-ch'eng,Kuting,"Laojie (2)","Yongping (2)",Yung-p'ing,Yung-p'ing-hsien}
owtrad;owt_3667;Xinjie (2);http://linkedplaces.org/owtrad/places/owt_3667;Xinjie (2);99.1833;25.0167;;;[{"id" : 14526, "variant" : "Hsin-chieh (3)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14527, "variant" : "Xinjie (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Hsin-chieh (3)","Xinjie (2)"}
owtrad;owt_3680;Menglian;http://linkedplaces.org/owtrad/places/owt_3680;Menglian;99.58333333;22.33333333;;;[{"id" : 14603, "variant" : "Muang Lem", "source" : "mercury.soas.ac.uk/wadict/wa_placenames.html", "precision" : "exact", "identity" : "exact"}, {"id" : 14599, "variant" : "Meilian", "source" : "Beijing Portal 2004a", "precision" : "exact", "identity" : "probable"}, {"id" : 14604, "variant" : "Mulian", "source" : "mercury.soas.ac.uk/wadict/wa_placenames.html", "precision" : "exact", "identity" : "exact"}, {"id" : 14597, "variant" : "Hawa", "source" : "mercury.soas.ac.uk/wadict/wa_placenames.html", "precision" : "exact", "identity" : "exact"}, {"id" : 14601, "variant" : "Mone Lin", "source" : "mercury.soas.ac.uk/wadict/wa_placenames.html", "precision" : "exact", "identity" : "exact"}, {"id" : 14602, "variant" : "Monglem", "source" : "mercury.soas.ac.uk/wadict/wa_placenames.html", "precision" : "exact", "identity" : "exact"}, {"id" : 14598, "variant" : "Kawa", "source" : "mercury.soas.ac.uk/wadict/wa_placenames.html", "precision" : "exact", "identity" : "exact"}, {"id" : 14600, "variant" : "Menglian", "source" : "mercury.soas.ac.uk/wadict/wa_placenames.html", "precision" : "exact", "identity" : "exact"}];{Hawa,Kawa,Meilian,Menglian,"Mone Lin",Monglem,"Muang Lem",Mulian}
owtrad;owt_2752;Pre-en-Pail;http://linkedplaces.org/owtrad/places/owt_2752;Pre-en-Pail;-0.2;48.45;[{"uri":"http://api.geonames.org/getJSON?geonameId=2985491&username=kgeographer&style=full","names":["Pré-en-Pail"]}];;[{"id" : 10657, "variant" : "Pre-en-Pail", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Pre-en-Pail}
owtrad;owt_3699;Hengshan (2);http://linkedplaces.org/owtrad/places/owt_3699;Hengshan (2);109.2817;37.9583;;;[{"id" : 14718, "variant" : "Heng-shan-hsien (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14717, "variant" : "Haiyuanhsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14721, "variant" : "Huai-yuan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14719, "variant" : "Heng-shan-hsien-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14720, "variant" : "Hengshan (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Haiyuanhsien,"Heng-shan-hsien (2)",Heng-shan-hsien-ch'eng,"Hengshan (2)",Huai-yuan}
owtrad;owt_3523;Guizhou;http://linkedplaces.org/owtrad/places/owt_3523;Guizhou;110.5833;31.0167;[{"uri":"http://api.geonames.org/getJSON?geonameId=1809446&username=kgeographer&style=full","names":["Guizhou"]}];;[{"id" : 13613, "variant" : "Guizhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13614, "variant" : "Kuei-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13615, "variant" : "Kweichow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13617, "variant" : "Tzekwei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13619, "variant" : "Tzu-kuei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13621, "variant" : "Zigui", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13621, "variant" : "Zigui", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13615, "variant" : "Kweichow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13614, "variant" : "Kuei-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13616, "variant" : "Kweichow-fu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13617, "variant" : "Tzekwei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13620, "variant" : "Tzu-kuei-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13619, "variant" : "Tzu-kuei", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13620, "variant" : "Tzu-kuei-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13618, "variant" : "Tzekwei-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13613, "variant" : "Guizhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13616, "variant" : "Kweichow-fu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 13618, "variant" : "Tzekwei-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Guizhou,Kuei-chou,Kweichow,Kweichow-fu,Tzekwei,Tzekwei-hsien,Tzu-kuei,Tzu-kuei-hsien,Zigui}
owtrad;owt_3712;Lingchuan (2);http://linkedplaces.org/owtrad/places/owt_3712;Lingchuan (2);113.2692;35.7717;;;[{"id" : 14770, "variant" : "Lingchuan (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14768, "variant" : "L'ing-ch'uan-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14769, "variant" : "Lin-chuan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{L'ing-ch'uan-hsien,Lin-chuan,"Lingchuan (2)"}
owtrad;owt_3715;Buratyyn Dava;http://linkedplaces.org/owtrad/places/owt_3715;Buratyyn Dava;90.42796;48.45789;;;[{"id" : 14774, "variant" : "Buratyyn Dava", "source" : "BebaWeb 2005", "precision" : "exact", "identity" : "exact"}];{"Buratyyn Dava"}
owtrad;owt_3742;Ondorhaan;http://linkedplaces.org/owtrad/places/owt_3742;Ondorhaan;110.65;47.3167;;;[{"id" : 14922, "variant" : "Thetsen Khan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14918, "variant" : "Ondor han", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14928, "variant" : "Tsetsonwang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14921, "variant" : "Stavka Tsetsen-Hana", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14920, "variant" : "Ondorkhaan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14923, "variant" : "Tsetsen Khan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14925, "variant" : "Tsetsenhan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14924, "variant" : "Tsetsen Khan's Palace", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14927, "variant" : "Tsetsenkian", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14932, "variant" : "Undurhan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14929, "variant" : "Under-Khan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14930, "variant" : "Undoru han", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14931, "variant" : "Undur Khan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14933, "variant" : "Zezen Khana", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14934, "variant" : "Zezen-chan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14919, "variant" : "Ondorhaan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14917, "variant" : "Ch'e-ch'en-han", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14926, "variant" : "Tsetsenkhana", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14916, "variant" : "Cecen Han", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Cecen Han",Ch'e-ch'en-han,"Ondor han",Ondorhaan,Ondorkhaan,"Stavka Tsetsen-Hana","Thetsen Khan","Tsetsen Khan","Tsetsen Khan's Palace",Tsetsenhan,Tsetsenkhana,Tsetsenkian,Tsetsonwang,Under-Khan,"Undoru han","Undur Khan",Undurhan,"Zezen Khana",Zezen-chan}
owtrad;owt_3744;Ereentsav;http://linkedplaces.org/owtrad/places/owt_3744;Ereentsav;115.7167;49.8833;;;[{"id" : 14961, "variant" : "Ereentsaw", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14966, "variant" : "Eryeen Tsab", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14965, "variant" : "Erientsab", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14967, "variant" : "Irintsabu Kaihyo", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14963, "variant" : "Eren-Tsav", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14960, "variant" : "Ereentsav", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14962, "variant" : "Ereentsay", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 14964, "variant" : "Erentsab", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ereentsav,Ereentsaw,Ereentsay,Eren-Tsav,Erentsab,Erientsab,"Eryeen Tsab","Irintsabu Kaihyo"}
owtrad;owt_3760;Changshou (2);http://linkedplaces.org/owtrad/places/owt_3760;Changshou (2);107.0667;29.8333;;;[{"id" : 15102, "variant" : "Ch'ang-shou-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15103, "variant" : "Changshou (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15104, "variant" : "Changshowhsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ch'ang-shou-hsien,"Changshou (2)",Changshowhsien}
owtrad;owt_3761;Guixi (2);http://linkedplaces.org/owtrad/places/owt_3761;Guixi (2);107.4167;30.3333;;;[{"id" : 15110, "variant" : "Tien-chiang-hsien-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15105, "variant" : "Dianjiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15109, "variant" : "Tien-chiang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15106, "variant" : "Dyan'tszyan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15107, "variant" : "Guixi (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15111, "variant" : "Tienkiang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15112, "variant" : "Tienkiang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15108, "variant" : "Tien-ch'iang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Dianjiang,Dyan'tszyan,"Guixi (2)",Tien-ch'iang,Tien-chiang-hsien,Tien-chiang-hsien-ch'eng,Tienkiang,Tienkiang-hsien}
owtrad;owt_3765;Yiyang (2);http://linkedplaces.org/owtrad/places/owt_3765;Yiyang (2);112.3283;28.5892;;;[{"id" : 15131, "variant" : "Heshan", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15134, "variant" : "I-yang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15133, "variant" : "I-yang-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15138, "variant" : "Yiyang-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15136, "variant" : "I-yeng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15135, "variant" : "I-yang-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15132, "variant" : "I-yang", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 15137, "variant" : "Yiyang (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Heshan,I-yang,I-yang-ch'eng,I-yang-hsien,I-yang-shih,I-yeng,"Yiyang (2)",Yiyang-hsien}
owtrad;owt_3774;Yong'an (2);http://linkedplaces.org/owtrad/places/owt_3774;Yong'an (2);113.9167;30.45;;;[{"id" : 15174, "variant" : "Yong'an (2)", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Yong'an (2)"}
owtrad;owt_2755;Valladolid;http://linkedplaces.org/owtrad/places/owt_2755;Valladolid;-4.7167;41.65;[{"uri":"http://api.geonames.org/getJSON?geonameId=3106672&username=kgeographer&style=full","names":["Valladolid"]}];;[{"id" : 10660, "variant" : "Soria", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Soria}
owtrad;owt_380;Finisterre;http://linkedplaces.org/owtrad/places/owt_380;Finisterre;-9.25;42.900002;;;[{"id" : 2006, "variant" : "Finisterre", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Finisterre}
owtrad;owt_3808;Abiverd;http://linkedplaces.org/owtrad/places/owt_3808;Abiverd;59.45;37.46;;;[{"id" : 15333, "variant" : "Chugundor", "source" : "www.stantours.com/tm_rg_ahal_kk.html", "precision" : "approx", "identity" : "probable"}, {"id" : 15330, "variant" : "Abaverd", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}, {"id" : 15330, "variant" : "Abaverd", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}, {"id" : 15333, "variant" : "Chugundor", "source" : "www.stantours.com/tm_rg_ahal_kk.html", "precision" : "approx", "identity" : "probable"}, {"id" : 15332, "variant" : "Baverd", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}, {"id" : 15332, "variant" : "Baverd", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}, {"id" : 15335, "variant" : "Paart", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}, {"id" : 15334, "variant" : "Kufen", "source" : "www.stantours.com/tm_rg_ahal_kk.html", "precision" : "approx", "identity" : "probable"}, {"id" : 15334, "variant" : "Kufen", "source" : "www.stantours.com/tm_rg_ahal_kk.html", "precision" : "approx", "identity" : "probable"}, {"id" : 15337, "variant" : "Peshtak", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}, {"id" : 15336, "variant" : "Pavart", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}, {"id" : 15337, "variant" : "Peshtak", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}, {"id" : 15331, "variant" : "Abiverd", "source" : "www.stantours.com/tm_rg_ahal_av.html", "precision" : "approx", "identity" : "probable"}, {"id" : 15331, "variant" : "Abiverd", "source" : "www.stantours.com/tm_rg_ahal_av.html", "precision" : "approx", "identity" : "probable"}, {"id" : 15336, "variant" : "Pavart", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}, {"id" : 15335, "variant" : "Paart", "source" : "www.turkmenistan.gov.tm/people/pep_sport/060406-1_eng.htm", "precision" : "approx", "identity" : "probable"}];{Abaverd,Abiverd,Baverd,Chugundor,Kufen,Paart,Pavart,Peshtak}
