id;geom;collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;variants_obj;variants
421;0101000020E6100000D5E8D500A52F55404E452A8C2D584640;owtrad;owt_1614;Towtai;http://linkedplaces.org/owtrad/places/owt_1614;Towtai;84.744446;44.68889;;;[{"id" : 6821, "variant" : "T'ou-t'ai", "source" : "Geelan and Twitchett (1974:102-103)", "precision" : "approx", "identity" : "unknown"}, {"id" : 6822, "variant" : "Towtai", "source" : "Cable and French 1947:map", "precision" : "approx", "identity" : "unknown"}];{T'ou-t'ai,Towtai}
422;0101000020E61000006BF46A80D237554032755776C1764640;owtrad;owt_1615;Chepaitz;http://linkedplaces.org/owtrad/places/owt_1615;Chepaitz;84.872223;44.927779;;;[{"id" : 6823, "variant" : "Chepaitz", "source" : "Cable and French 1947:map", "precision" : "approx", "identity" : "unknown"}, {"id" : 6823, "variant" : "Chepaitz", "source" : "Cable and French 1947:map", "precision" : "approx", "identity" : "unknown"}, {"id" : 6824, "variant" : "Hsin-ch'e-p'ai-tzu", "source" : "Geelan and Twitchett (1974:102-103)", "precision" : "approx", "identity" : "exact"}, {"id" : 6824, "variant" : "Hsin-ch'e-p'ai-tzu", "source" : "Geelan and Twitchett (1974:102-103)", "precision" : "approx", "identity" : "exact"}];{Chepaitz,Hsin-ch'e-p'ai-tzu}
423;0101000020E610000013C151555525554025ECDB4944A44640;owtrad;owt_1616;Hansantai;http://linkedplaces.org/owtrad/places/owt_1616;Hansantai;84.58333333;45.283334;;;[{"id" : 6825, "variant" : "Hansantai", "source" : "Cable and French (1947: map)", "precision" : "approx", "identity" : "unknown"}, {"id" : 6825, "variant" : "Hansantai", "source" : "Cable and French (1947: map)", "precision" : "approx", "identity" : "unknown"}];{Hansantai}
424;0101000020E6100000ED3EAEAAAA0A55403333333333B34640;owtrad;owt_1617;Shilatsa;http://linkedplaces.org/owtrad/places/owt_1617;Shilatsa;84.16666667;45.4;;;[{"id" : 6826, "variant" : "Shilatsa", "source" : "Cable and French (1947: map)", "precision" : "approx", "identity" : "unknown"}];{Shilatsa}
425;0101000020E6100000D53E1D8F99D154405470784144544740;owtrad;owt_1618;Towtai (2);http://linkedplaces.org/owtrad/places/owt_1618;Towtai (2);83.2749975;46.658333;;;[{"id" : 6827, "variant" : "Towtai (2)", "source" : "Cable and French 1947:map", "precision" : "approx", "identity" : "unknown"}];{"Towtai (2)"}
432;0101000020E610000016A58460553552400000000000E04040;owtrad;owt_163;Taxila;http://linkedplaces.org/owtrad/places/owt_163;Taxila;72.833336;33.75;;;[{"id" : 1012, "variant" : "Bhir Mound", "source" : "Scarre 1988:159", "precision" : "exact", "identity" : "exact"}, {"id" : 1013, "variant" : "Shahki-dher", "source" : "Fuller 1958:182", "precision" : "exact", "identity" : "exact"}, {"id" : 1014, "variant" : "Taksasila", "source" : "Whitfield 1999:xii", "precision" : "exact", "identity" : "exact"}, {"id" : 1015, "variant" : "Takshasila", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1016, "variant" : "Taxila", "source" : "TGN", "precision" : "exact", "identity" : "exact"}];{"Bhir Mound",Shahki-dher,Taksasila,Takshasila,Taxila}
440;0101000020E6100000149337C0CC4C5540D42AFA4333B33E40;owtrad;owt_1650;Coqen;http://linkedplaces.org/owtrad/places/owt_1650;Coqen;85.199997;30.700001;;;[{"id" : 6943, "variant" : "Coqen", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 6944, "variant" : "Gonjog", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 6945, "variant" : "Tsochen", "source" : "www.chinavista.com/travel/tibet/xizan03.html", "precision" : "exact", "identity" : "exact"}];{Coqen,Gonjog,Tsochen}
445;0101000020E6100000547078414484574080457EFD10D14140;owtrad;owt_1656;Kunlun Shankou;http://linkedplaces.org/owtrad/places/owt_1656;Kunlun Shankou;94.066666;35.633331;;;[{"id" : 6981, "variant" : "Kunlun Shankou", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{"Kunlun Shankou"}
449;0101000020E61000002A38BC20228259402CD505BCCC0C3E40;owtrad;owt_1661;Lucheng;http://linkedplaces.org/owtrad/places/owt_1661;Lucheng;102.033333;30.049999;;;[{"id" : 7017, "variant" : "Chagla", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7017, "variant" : "Chagla", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7017, "variant" : "Chagla", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7017, "variant" : "Chagla", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7017, "variant" : "Chagla", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7017, "variant" : "Chagla", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7018, "variant" : "Dardo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7018, "variant" : "Dardo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7018, "variant" : "Dardo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7018, "variant" : "Dardo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7018, "variant" : "Dardo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7018, "variant" : "Dardo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7019, "variant" : "Dartsemdo", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7019, "variant" : "Dartsemdo", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7019, "variant" : "Dartsemdo", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7019, "variant" : "Dartsemdo", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7019, "variant" : "Dartsemdo", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7019, "variant" : "Dartsemdo", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7020, "variant" : "Dhartsedho", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7020, "variant" : "Dhartsedho", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7020, "variant" : "Dhartsedho", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7020, "variant" : "Dhartsedho", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7020, "variant" : "Dhartsedho", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7020, "variant" : "Dhartsedho", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7021, "variant" : "K'an-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7021, "variant" : "K'an-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7021, "variant" : "K'an-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7021, "variant" : "K'an-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7021, "variant" : "K'an-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7021, "variant" : "K'an-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7022, "variant" : "K'ang-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7022, "variant" : "K'ang-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7022, "variant" : "K'ang-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7022, "variant" : "K'ang-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7022, "variant" : "K'ang-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7022, "variant" : "K'ang-ting", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7023, "variant" : "K'ang-ting-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7023, "variant" : "K'ang-ting-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7023, "variant" : "K'ang-ting-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7023, "variant" : "K'ang-ting-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7023, "variant" : "K'ang-ting-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7023, "variant" : "K'ang-ting-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7024, "variant" : "Kangding", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7024, "variant" : "Kangding", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7024, "variant" : "Kangding", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7024, "variant" : "Kangding", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7024, "variant" : "Kangding", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7024, "variant" : "Kangding", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7025, "variant" : "Kangting", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7025, "variant" : "Kangting", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7025, "variant" : "Kangting", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7025, "variant" : "Kangting", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7025, "variant" : "Kangting", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7025, "variant" : "Kangting", "source" : "www.tibet.net/diir/eng/pubs/17point/hist3.html", "precision" : "exact", "identity" : "exact"}, {"id" : 7026, "variant" : "Lucheng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7026, "variant" : "Lucheng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7026, "variant" : "Lucheng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7026, "variant" : "Lucheng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7026, "variant" : "Lucheng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7026, "variant" : "Lucheng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7027, "variant" : "Ta-chien-lu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7027, "variant" : "Ta-chien-lu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7027, "variant" : "Ta-chien-lu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7027, "variant" : "Ta-chien-lu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7027, "variant" : "Ta-chien-lu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7027, "variant" : "Ta-chien-lu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7028, "variant" : "Tachienlu", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7028, "variant" : "Tachienlu", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7028, "variant" : "Tachienlu", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7028, "variant" : "Tachienlu", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7028, "variant" : "Tachienlu", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7028, "variant" : "Tachienlu", "source" : "25.1911encyclopedia.org/T/TI/TIBET.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 7029, "variant" : "Tarchendo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7029, "variant" : "Tarchendo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7029, "variant" : "Tarchendo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7029, "variant" : "Tarchendo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7029, "variant" : "Tarchendo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7029, "variant" : "Tarchendo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7030, "variant" : "Tatsienlu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7030, "variant" : "Tatsienlu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7030, "variant" : "Tatsienlu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7030, "variant" : "Tatsienlu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7030, "variant" : "Tatsienlu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7030, "variant" : "Tatsienlu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7031, "variant" : "Tatsientu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7031, "variant" : "Tatsientu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7031, "variant" : "Tatsientu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7031, "variant" : "Tatsientu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7031, "variant" : "Tatsientu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7031, "variant" : "Tatsientu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Chagla,Dardo,Dartsemdo,Dhartsedho,K'an-ting,K'ang-ting,K'ang-ting-hsien,Kangding,Kangting,Lucheng,Ta-chien-lu,Tachienlu,Tarchendo,Tatsienlu,Tatsientu}
890;0101000020E61000009A99999999994B40545227A089A84640;owtrad;owt_2577;Beyneu;http://linkedplaces.org/owtrad/places/owt_2577;Beyneu;55.2;45.3167;[{"uri":"http://sws.geonames/610298","names":["Beyneu"]}];;[{"id" : 10217, "variant" : "Beyneu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Beyneu}
462;0101000020E6100000EC6CC83F33A35840BE8575E3DD1D3D40;owtrad;owt_1673;Xiayanjingxiang;http://linkedplaces.org/owtrad/places/owt_1673;Xiayanjingxiang;98.550003;29.116667;;;[{"id" : 7105, "variant" : "Caka'lho", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7105, "variant" : "Caka'lho", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7106, "variant" : "Jol", "source" : "Map Link 2003", "precision" : "exact", "identity" : "exact"}, {"id" : 7106, "variant" : "Jol", "source" : "Map Link 2003", "precision" : "exact", "identity" : "exact"}, {"id" : 7107, "variant" : "Tsakalo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7107, "variant" : "Tsakalo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7108, "variant" : "Xiayanjingxiang", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7108, "variant" : "Xiayanjingxiang", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7109, "variant" : "Yakala", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7109, "variant" : "Yakala", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7110, "variant" : "Yakalo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7110, "variant" : "Yakalo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7111, "variant" : "Yanjing", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7111, "variant" : "Yanjing", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7112, "variant" : "Yen-ching", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7112, "variant" : "Yen-ching", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7113, "variant" : "Yen-ching-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7113, "variant" : "Yen-ching-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7114, "variant" : "Yen-ching-tsung", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7114, "variant" : "Yen-ching-tsung", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7115, "variant" : "Yentsing", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7115, "variant" : "Yentsing", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Caka'lho,Jol,Tsakalo,Xiayanjingxiang,Yakala,Yakalo,Yanjing,Yen-ching,Yen-ching-hsien,Yen-ching-tsung,Yentsing}
464;0101000020E61000003ECBF3E0EE4E58407C0BEBC6BB3B3E40;owtrad;owt_1676;Bamda (2);http://linkedplaces.org/owtrad/places/owt_1676;Bamda (2);97.23333;30.233334;;;[{"id" : 7123, "variant" : "Bamda (2)", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7123, "variant" : "Bamda (2)", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7123, "variant" : "Bamda (2)", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7124, "variant" : "Bangda", "source" : "Yang Fuquan 2004b", "precision" : "exact", "identity" : "probable"}, {"id" : 7124, "variant" : "Bangda", "source" : "Yang Fuquan 2004b", "precision" : "exact", "identity" : "probable"}, {"id" : 7124, "variant" : "Bangda", "source" : "Yang Fuquan 2004b", "precision" : "exact", "identity" : "probable"}, {"id" : 7125, "variant" : "Bomba Gompa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7125, "variant" : "Bomba Gompa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7125, "variant" : "Bomba Gompa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7126, "variant" : "Bomda Gomba", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7126, "variant" : "Bomda Gomba", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7126, "variant" : "Bomda Gomba", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7127, "variant" : "Bomda Gompa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7127, "variant" : "Bomda Gompa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7127, "variant" : "Bomda Gompa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7128, "variant" : "Pang-ta", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7128, "variant" : "Pang-ta", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7128, "variant" : "Pang-ta", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7129, "variant" : "Pen-ta", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7129, "variant" : "Pen-ta", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7129, "variant" : "Pen-ta", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7130, "variant" : "Pomda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7130, "variant" : "Pomda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 7130, "variant" : "Pomda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{"Bamda (2)",Bangda,"Bomba Gompa","Bomda Gomba","Bomda Gompa",Pang-ta,Pen-ta,Pomda}
