nodeid;names;lng;lat
asia_77;[{"name" : "Kashgar", "id" : "tmcAFm1900_0013a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kashi", "id" : "tmcCNm1000_81a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kashgar", "id" : "tmcCNm1700_306a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kashgar", "id" : "tmcCNm1950_001a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kashgar", "id" : "tmcTJm0400a_001a", "country" : "CN", "detail" : "Ulugqat", "datastatus" : "exact"},{"name" : "Kashgar", "id" : "tmcTJm0400b_001a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kashgar", "id" : "tmcTRm1200b_023a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kashgar", "id" : "tmcZMEm1300_123a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];76.033;39.483
asia_770;[{"name" : "Konya", "id" : "tmcTRm1200a_047a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc42-tmc050518", "id" : "tmcTRm1200b_084a", "country" : "TR", "detail" : "?Konya", "datastatus" : "exact"},{"name" : "Konya", "id" : "tmcTRm1300_100a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Konya", "id" : "tmcZMEm1300_009a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];32.516666;37.866669
asia_772;[{"name" : "Kayseri", "id" : "tmcTRm1200a_091a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc47-tmc050518", "id" : "tmcTRm1200b_091a", "country" : "TR", "detail" : "?Kayseri", "datastatus" : "exact"},{"name" : "Kayseri", "id" : "tmcTRm1300_127a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];35.5;38.716667
asia_780;[{"name" : "loc78-tmc040220", "id" : "tmcCNm1950_107a", "country" : "CN", "detail" : "Wuli", "datastatus" : "exact"}];92.73333;34.333332
asia_781;[{"name" : "Gangtok", "id" : "tmcCNm1950_072a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];88.616669;27.333332
asia_79;[{"name" : "Kerman", "id" : "tmcTMm1100_053a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];57.079445;30.292778
asia_798;[{"name" : "Aydhab", "id" : "tmcZMEm1300_032a", "country" : "SD", "detail" : "nkn", "datastatus" : "exact"}];36.650002;22.233334
asia_80;[{"name" : "Khiva", "id" : "tmcTMm1100_096a", "country" : "UZ", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Khiva", "id" : "tmcZMEm1300_114a", "country" : "UZ", "detail" : "nkn", "datastatus" : "exact"}];60.366669;41.400002
asia_803;[{"name" : "Aurangabad", "id" : "tmcINm1550_028a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];75.367;19.867
asia_805;[{"name" : "Balasore", "id" : "tmcINm1550_030a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];86.933;21.5
asia_806;[{"name" : "Bayana", "id" : "tmcINm1550_003a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.3;26.917
asia_807;[{"name" : "Bhimbar", "id" : "tmcINm1550_033a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];74.133;32.983
asia_808;[{"name" : "Bijapur", "id" : "tmcINm1550_013a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];75.8;16.783
asia_809;[{"name" : "Varanasi", "id" : "tmcZMEm1300_147a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];83;25.333332
asia_81;[{"name" : "loc08-tmc040918", "id" : "tmcTJm0400b_039a", "country" : "TJ", "detail" : "Kholm", "datastatus" : "exact"},{"name" : "Kholm", "id" : "tmcTJm0400b_053a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"}];67.683334;36.683334
asia_810;[{"name" : "Burhanpur", "id" : "tmcINm1550_014a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];76.233;21.3
asia_811;[{"name" : "Cambay", "id" : "tmcINm1550_008a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Cambay", "id" : "tmcZMEm1300_087a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];72.65;22.317
asia_812;[{"name" : "Chopda", "id" : "tmcINm1550_037a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];75.300003;21.25
asia_813;[{"name" : "Dacca", "id" : "tmcINm1550_040a", "country" : "BD", "detail" : "nkn", "datastatus" : "exact"}];90.367;23.717
asia_814;[{"name" : "Delhi", "id" : "tmcINm1550_004a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Delhi", "id" : "tmcZMEm1300_146a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.217;28.667
asia_815;[{"name" : "Dholpur", "id" : "tmcINm1550_005a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.9;26.7
asia_816;[{"name" : "Gujrat", "id" : "tmcINm1550_033a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];74.083;32.567
asia_817;[{"name" : "Gwalior", "id" : "tmcINm1550_048a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];78.15;26.2
asia_818;[{"name" : "Jalalabad", "id" : "tmcINm1550_051a", "country" : "AF", "detail" : "nkn", "datastatus" : "exact"}];70.449997;34.416668
asia_819;[{"name" : "Jodhpur", "id" : "tmcINm1550_054a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];73.133;26.3
asia_82;[{"name" : "loc17-tmc040922", "id" : "tmcTJm0400a_079a", "country" : "TJ", "detail" : "Khunjerab Pass", "datastatus" : "exact"}];75.449997;36.866669
asia_820;[{"name" : "Karnal", "id" : "tmcINm1550_056a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];76.967;29.683
asia_821;[{"name" : "Kolaras", "id" : "tmcINm1550_059a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.6;25.233
asia_822;[{"name" : "Ludhiana", "id" : "tmcINm1550_061a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];75.867;30.933
asia_823;[{"name" : "Mandu", "id" : "tmcINm1550_018a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];75.4;22.367
asia_824;[{"name" : "loc75-tmc040220", "id" : "tmcCNm1950_104a", "country" : "CN", "detail" : "Wenquan", "datastatus" : "exact"}];91.833336;33.233334
asia_824;[{"name" : "Mathura", "id" : "tmcINm1550_006a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.7;27.5
asia_825;[{"name" : "Mehsana", "id" : "tmcINm1550_009a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];72.4;23.6
asia_826;[{"name" : "Nandurbar", "id" : "tmcINm1550_039a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "frk04-tmc001214", "id" : "tmcINm1550_079a", "country" : "IN", "detail" : "E Surat;NE Ujjain;E Burhanpur", "datastatus" : "exact"}];74.3;21.367
asia_827;[{"name" : "Panipat", "id" : "tmcINm1550_056a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];76.967;29.4
asia_828;[{"name" : "Pipar", "id" : "tmcINm1550_054a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];73.6;26.333
asia_829;[{"name" : "Rajmahal", "id" : "tmcINm1550_030a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];87.817;25.05
asia_830;[{"name" : "Sehore", "id" : "tmcINm1550_049a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.083;23.2
asia_832;[{"name" : "Sikri", "id" : "tmcINm1550_007a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.65;27.1
asia_833;[{"name" : "Sirhind", "id" : "tmcINm1550_023a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];76.467;30.65
asia_834;[{"name" : "Sironj", "id" : "tmcINm1550_060a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "frk02-tmc001214", "id" : "tmcINm1550_073a", "country" : "IN", "detail" : "N Agra;SW Ujjain;S Burhanpur", "datastatus" : "exact"}];77.65;24.083
asia_835;[{"name" : "Surat", "id" : "tmcINm1550_010a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];72.833;21.167
asia_835;[{"name" : "Surat", "id" : "tmcZMEm1300_087a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];72.833336;21.166668
asia_836;[{"name" : "Tatta", "id" : "tmcINm1550_011a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];67.967;24.733
asia_837;[{"name" : "Uch", "id" : "tmcINm1550_044a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];71.05;29.233
asia_838;[{"name" : "Udaipur", "id" : "tmcINm1550_012a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];73.783;24.6
asia_839;[{"name" : "Narwar", "id" : "tmcINm1550_045a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.900002;25.65
asia_84;[{"name" : "Corinth", "id" : "tmcTRm1300_031a", "country" : "GR", "detail" : "nkn", "datastatus" : "exact"}];22.917;37.933
asia_840;[{"name" : "Rohtas", "id" : "tmcINm1550_027a", "country" : "PK", "detail" : "nkn", "datastatus" : "exact"}];73.583336;32.966667
asia_841;[{"name" : "Sonepat", "id" : "tmcINm1550_043a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];77.01667;28.983334
asia_842;[{"name" : "Asirgarh", "id" : "tmcINm1550_024a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];76.26667;21.483334
asia_843;[{"name" : "Sirohi", "id" : "tmcINm1550_085a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];72.866669;24.883333
asia_85;[{"name" : "Lanzhou", "id" : "tmcCNm1500_341a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lanchow", "id" : "tmcCNm1700_031a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lanchow", "id" : "tmcCNm1920_12a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lanzhou", "id" : "tmcTRm1200b_044a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];103.792221;36.056389
asia_853;[{"name" : "Aden", "id" : "tmcZMEm1300_026a", "country" : "YE", "detail" : "nkn", "datastatus" : "exact"}];44.8825;12.748333
asia_854;[{"name" : "Shahabad", "id" : "tmcINm1550_022a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];76.9;30
asia_855;[{"name" : "loc88-tmc050521", "id" : "tmcTRm1200a_177a", "country" : "GE", "detail" : "?Poti", "datastatus" : "exact"},{"name" : "loc37-tmc050518", "id" : "tmcTRm1200b_006a", "country" : "GE", "detail" : "?Poti", "datastatus" : "exact"}];41.683;42.183
asia_864;[{"name" : "loc11-tmc040220", "id" : "tmcCNm1950_014a", "country" : "CN", "detail" : "Nameless-864", "datastatus" : "approx"}];79.17808219;34.33333333
asia_866;[{"name" : "Athens", "id" : "tmcTRm1300_031a", "country" : "GR", "detail" : "nkn", "datastatus" : "exact"}];23.733334;37.983334
asia_871;[{"name" : "Calcutta", "id" : "tmcZMEm1300_149a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];88.3697;22.5697
asia_871;[{"name" : "Cairo", "id" : "tmcZMEm1300_033a", "country" : "EG", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Alexandria", "id" : "tmcZMEm1300_034a", "country" : "EG", "detail" : "nkn", "datastatus" : "exact"}];31.25;30.05
asia_88;[{"name" : "Korla", "id" : "tmcCNm1000_51a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc265-tmc060409", "id" : "tmcCNm1700_323a", "country" : "CN", "detail" : "?Korla", "datastatus" : "probable"}];86.150002;41.733334
asia_883;[{"name" : "Alai Pass", "id" : "tmcAFm1900_014a", "country" : "KG", "detail" : "nkn", "datastatus" : "exact"}];73.633331;39.633331
asia_89;[{"name" : "Kuqa", "id" : "tmcCNm1000_6a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc263-tmc060409", "id" : "tmcCNm1700_321a", "country" : "CN", "detail" : "?Kuqa", "datastatus" : "probable"},{"name" : "Kucha", "id" : "tmcZMEm1300_125a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];82.900002;41.716667
asia_895;[{"name" : "Volgograd", "id" : "tmcTRm1200b_001a", "country" : "RU", "detail" : "nkn", "datastatus" : "exact"}];44.5858;48.8047
asia_896;[{"name" : "loc12-tmc040220", "id" : "tmcCNm1950_015a", "country" : "CN", "detail" : "Nameless-896", "datastatus" : "approx"}];79.56164384;34.02222222
asia_90;[{"name" : "Lhasa", "id" : "tmcCNm0620_005a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lhasa", "id" : "tmcCNm0680a_009a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lhasa", "id" : "tmcCNm0680b_012a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lhasa", "id" : "tmcCNm0680c_026a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lhasa", "id" : "tmcCNm1700_339a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lhasa", "id" : "tmcCNm1950_080a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Lhasa", "id" : "tmcCNm1950a_007a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];91.099998;29.65
asia_900;[{"name" : "Edirne", "id" : "tmcTRm1200a_001a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc38-tmc050518", "id" : "tmcTRm1200b_080a", "country" : "TR", "detail" : "?Edirne", "datastatus" : "exact"},{"name" : "Edirne", "id" : "tmcTRm1300_070a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Edirne", "id" : "tmcZMEm1300_002a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];26.566668;41.666668
asia_901;[{"name" : "Sofia", "id" : "tmcTRm1300_006a", "country" : "BG", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Sofia", "id" : "tmcZMEm1300_001a", "country" : "BG", "detail" : "nkn", "datastatus" : "exact"}];23.316668;42.683334
asia_902;[{"name" : "Filibe", "id" : "tmcTRm1300_007a", "country" : "BG", "detail" : "nkn", "datastatus" : "exact"}];24.75;42.150002
asia_903;[{"name" : "Belgrade", "id" : "tmcTRm1300_004a", "country" : "CS", "detail" : "nkn", "datastatus" : "exact"}];20.5;44.833332
asia_91;[{"name" : "loc44-tmc060201", "id" : "tmcCNm1500_463a", "country" : "CN", "detail" : "?Songling", "datastatus" : "exact"}];120.6392;31.1608
asia_91;[{"name" : "loc43-tmc060201", "id" : "tmcCNm1500_462a", "country" : "CN", "detail" : "?Liangzhou", "datastatus" : "exact"},{"name" : "loc002-tmc060409", "id" : "tmcCNm1700_028a", "country" : "CN", "detail" : "?Liangzhou", "datastatus" : "probable"},{"name" : "Liangchow", "id" : "tmcCNm1920_10a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];102.800003;37.966667
asia_917;[{"name" : "Split", "id" : "tmcTRm1300_138a", "country" : "HR", "detail" : "nkn", "datastatus" : "exact"}];16.467;43.517
asia_92;[{"name" : "Loulan", "id" : "tmcCNm1000_50a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Loulan Ancient City", "id" : "tmcCNm1000_58a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc273-tmc060409", "id" : "tmcCNm1700_333a", "country" : "CN", "detail" : "?Loulan Yiji", "datastatus" : "probable"}];89.75;40.533333
asia_920;[{"name" : "Dubrovnik", "id" : "tmcTRm1300_013a", "country" : "HR", "detail" : "nkn", "datastatus" : "exact"}];18.088612;42.650555
asia_922;[{"name" : "Skopje", "id" : "tmcTRm1300_011a", "country" : "MK", "detail" : "nkn", "datastatus" : "exact"}];21.467;42
asia_925;[{"name" : "Buda", "id" : "tmcTRm1300_001a", "country" : "HU", "detail" : "nkn", "datastatus" : "exact"}];19.05;47.5
asia_929;[{"name" : "Bursa", "id" : "tmcTRm1200a_010a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Bursa", "id" : "tmcTRm1300_093a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];29.067;40.2
asia_93;[{"name" : "Luoyang", "id" : "tmcCNm1500_071a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc326-tmc060409", "id" : "tmcCNm1700_397a", "country" : "CN", "detail" : "?Luoyang", "datastatus" : "probable"}];112.4166;34.6833
asia_940;[{"name" : "loc80-tmc040220", "id" : "tmcCNm1950_109a", "country" : "CN", "detail" : "Budongquan", "datastatus" : "exact"}];93.900002;35.533333
asia_941;[{"name" : "Nish", "id" : "tmcTRm1300_004a", "country" : "CS", "detail" : "nkn", "datastatus" : "exact"}];21.9;43.316666
asia_942;[{"name" : "loc04-tmc050521", "id" : "tmcTRm1200a_005a", "country" : "TR", "detail" : "?Gelibolu", "datastatus" : "exact"},{"name" : "loc45-tmc050518", "id" : "tmcTRm1200b_089a", "country" : "TR", "detail" : "?Gallipoli", "datastatus" : "exact"},{"name" : "Gallipoli", "id" : "tmcTRm1300_022a", "country" : "TR", "detail" : "?Kavak", "datastatus" : "exact"}];26.666668;40.400002
asia_943;[{"name" : "Elbasan", "id" : "tmcTRm1300_078a", "country" : "AL", "detail" : "nkn", "datastatus" : "exact"}];20.083332;41.099998
asia_944;[{"name" : "Ohrida", "id" : "tmcTRm1300_040a", "country" : "MK", "detail" : "nkn", "datastatus" : "exact"}];20.799999;41.116669
asia_945;[{"name" : "Monastir", "id" : "tmcTRm1300_029a", "country" : "MK", "detail" : "nkn", "datastatus" : "exact"}];21.333332;41.033333
asia_951;[{"name" : "sealoc07-tmc050503", "id" : "tmcTRm1300_142a", "country" : "GR", "detail" : "?Korfu", "datastatus" : "exact"}];19.919722;39.619999
asia_968;[{"name" : "Silistra", "id" : "tmcTRm1300_046a", "country" : "BG", "detail" : "nkn", "datastatus" : "exact"}];27.283;44.1
asia_971;[{"name" : "Sarajevo", "id" : "tmcTRm1300_075a", "country" : "BA", "detail" : "nkn", "datastatus" : "exact"}];18.383;43.85
asia_974;[{"name" : "loc282-tmc060409", "id" : "tmcCNm1700_345a", "country" : "CN", "detail" : "?Chuankou", "datastatus" : "probable"}];102.833344;36.333332
asia_975;[{"name" : "loc14-tmc020218", "id" : "tmcCNm1000_73a", "country" : "CN", "detail" : "Karakorum Pass", "datastatus" : null}];77.833336;35.5
asia_976;[{"name" : "Alma-Ata", "id" : "tmcTRm1200b_029a", "country" : "KZ", "detail" : "nkn", "datastatus" : "exact"}];76.949997;43.25
asia_977;[{"name" : "Baoji", "id" : "tmcCNm1500_090a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc031-tmc060409", "id" : "tmcCNm1700_088a", "country" : "CN", "detail" : "?Baoji", "datastatus" : "probable"}];107.158058;34.383057
asia_978;[{"name" : "Anding", "id" : "tmcCNm1500_339a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc044-tmc060409", "id" : "tmcCNm1700_032a", "country" : "CN", "detail" : "?Dingxi", "datastatus" : "probable"}];104.620003;35.583332
asia_979;[{"name" : "Kiakukuan", "id" : "tmcCNm1700_024a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Kiayukwan", "id" : "tmcCNm1920_46a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];98.300003;39.816666
asia_98;[{"name" : "Meshked", "id" : "tmcTMm1100_039a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc25-tmc050518", "id" : "tmcTRm1200b_068a", "country" : "IR", "detail" : "?Masshad", "datastatus" : "exact"},{"name" : "Mashhad", "id" : "tmcZMEm1300_100a", "country" : "IR", "detail" : "nkn", "datastatus" : "exact"}];59.59861;36.305
asia_980;[{"name" : "Pingliang", "id" : "tmcCNm1500_337a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc046-tmc060409", "id" : "tmcCNm1700_034a", "country" : "CN", "detail" : "?Pingliang", "datastatus" : "probable"},{"name" : "Pingliang", "id" : "tmcCNm1920_05a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];106.686111;35.539165
asia_983;[{"name" : "Yecheng", "id" : "tmcCNm1000_77a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Yecheng", "id" : "tmcCNm1950_003a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];77.433334;37.900002
asia_985;[{"name" : "Pishan", "id" : "tmcCNm1000_72a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];78.316666;37.633331
asia_988;[{"name" : "Dehistan", "id" : "tmcTMm1100_013a", "country" : "TM", "detail" : "nkn", "datastatus" : "exact"}];54.666668;38.333332
eur_1;[{"name" : "Antiochia", "id" : "tmcXMEm0200_013a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc92-tmc051117", "id" : "tmcZWEm1300a_124a", "country" : "TR", "detail" : "?Antakya", "datastatus" : "exact"}];36.116669;36.233334
eur_1017;[{"name" : "Gross Schweinbarth", "id" : "tmcZCEm0100_016a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"}];16.616667;48.416668
eur_1018;[{"name" : "Ljubljana", "id" : "tmcZCEm0100_025a", "country" : "SI", "detail" : "nkn", "datastatus" : "exact"}];14.508333;46.055832
eur_1019;[{"name" : "Celje", "id" : "tmcZCEm0100_024a", "country" : "SI", "detail" : "nkn", "datastatus" : "exact"}];15.2675;46.236111
